@relation data
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute class {'1','2','3','4','5'}
@data
-0.01757,0.002087,-0.002041,0.003074,0.0053,0.000196,-0.001937,0.005123,0.000337,0.003095,0.00565,0.000273,-0.000844,0.000797,-0.000123,0.000408,0.001394,-1e-06,-0.000335,0.000552,-7.4e-05,0.000411,0.001427,6e-06,0.017811,0.00613,0.005487,0.006448,0.001167,0.001453,0.00065,0.001485,'5'
0.004208,0.004617,-0.000286,0.01764,0.006353,0.000971,0.002922,0.004394,0.000185,0.004986,0.015821,0.002274,0.007025,0.000816,0.000566,0.004699,0.00034,0.00025,0.001567,-0.000235,-4.9e-05,0.00061,0.003281,0.000646,0.006254,0.018775,0.00528,0.016744,0.007095,0.004718,0.001586,0.003399,'5'
0.002403,0.008131,0.00042,0.021114,0.009458,0.001145,0.002152,0.007372,0.000634,0.007376,0.01853,0.002291,-0.000564,0.001098,0.00022,0.001085,0.00097,5.4e-05,-0.000241,0.000931,0.00014,0.000747,0.000846,5e-06,0.008489,0.023164,0.007705,0.020075,0.001254,0.001457,0.000971,0.001129,'5'
0.003609,0.005477,0.00033,0.014229,0.004217,0.000459,0.003384,0.004986,0.000359,0.002514,0.011769,0.001437,0.000262,-0.000577,-1.9e-05,-0.001497,-0.001139,-0.000149,0.000268,-0.000519,-6e-05,-0.001057,-0.00147,-0.000186,0.006568,0.014848,0.006036,0.01212,0.000634,0.001887,0.000587,0.00182,'5'
0.00135,0.003701,4e-05,0.009997,0.000654,0.001155,0.001278,0.003743,4e-05,0.009322,-0.000293,0.001042,-0.000706,-0.000555,-9.1e-05,-0.001322,-0.001114,0.000217,-0.000658,-0.000388,-1e-04,0.002128,-0.003769,-0.000124,0.003939,0.010085,0.003955,0.009385,0.000903,0.001743,0.00077,0.00433,'5'
0.000365,-0.00042,-0.000338,0.006439,-0.003556,0.000791,-0.000767,0.000572,-0.000409,0.006196,-0.003192,0.000775,-0.000318,-0.001329,-0.000122,-0.001148,-0.001358,-0.000117,-0.00066,-0.001023,-0.000145,-0.001008,-0.000935,-8.6e-05,0.000651,0.007398,0.001041,0.007013,0.001372,0.001782,0.001226,0.001378,'5'
-0.002646,-0.00077,-0.000104,-0.041372,-0.062963,0.003642,-0.003635,0.000589,-0.000198,-0.019928,-0.053351,0.001246,-0.000971,-0.000113,7.5e-05,-0.015423,-0.019164,0.00092,-0.000925,6e-06,6.8e-05,-0.008427,-0.01618,0.000152,0.002757,0.075427,0.003687,0.056965,0.000981,0.024616,0.000927,0.018244,'5'
0.003074,0.003079,-0.002426,-0.033144,-0.095104,0.002251,0.006021,0.002851,-0.0025,-0.023903,-0.071469,0.002816,0.001845,0.001242,-0.000749,0.002654,-0.010368,-0.000449,0.003115,0.00073,-0.000742,-0.001282,-0.005845,0.000506,0.004982,0.100739,0.007116,0.075413,0.002347,0.010712,0.003284,0.006005,'5'
0.002955,0.005601,-0.002295,-0.032188,-0.107011,0.003044,0.007091,0.004496,-0.002308,-0.022255,-0.083446,0.003654,-3.9e-05,0.000814,4.2e-05,0.000308,-0.003841,0.000256,0.000345,0.000531,6.2e-05,0.000532,-0.003864,0.00027,0.006736,0.111789,0.008708,0.08644,0.000816,0.003862,0.000636,0.003909,'5'
0.001107,0.005021,-0.00227,0.007199,-0.01501,-0.000675,0.005625,0.0036,-0.002272,-0.005574,-0.007433,0.002468,-0.000577,-0.000181,8e-06,0.012308,0.02875,-0.001162,-0.000458,-0.00028,1.1e-05,0.005213,0.023754,-0.000371,0.005621,0.016661,0.007054,0.009613,0.000605,0.031296,0.000537,0.024322,'5'
-0.004543,0.001046,5.5e-05,-0.006677,0.00148,0.000145,-0.003443,0.00066,5.6e-05,-0.006769,-0.004109,0.000323,-0.001822,-0.001282,0.00075,-0.004476,0.005319,0.000264,-0.002925,-0.000948,0.000751,-0.000385,0.001072,-0.000692,0.004662,0.006841,0.003506,0.007925,0.002351,0.006957,0.003165,0.001333,'5'
-0.002418,-0.003959,0.000189,-0.013511,0.026091,-0.001693,-0.001939,-0.004129,0.00019,-0.014213,0.02452,-0.002212,0.000685,-0.001615,4.3e-05,-0.002204,0.007939,-0.000593,0.000485,-0.001545,4.3e-05,-0.002401,0.009235,-0.000818,0.004643,0.029431,0.004565,0.028427,0.001755,0.008261,0.00162,0.009577,'5'
-0.002562,0.014809,0.001984,0.004217,-0.009068,0.00021,-0.005274,0.014804,0.002397,0.006026,-0.010301,0.000164,-4.6e-05,0.006054,0.000579,0.005719,-0.011342,0.000614,-0.001076,0.006108,0.000712,0.006529,-0.011233,0.000767,0.015159,0.010003,0.015898,0.011935,0.006082,0.012717,0.006242,0.013015,'5'
-0.007137,0.01302,0.002224,-0.007431,0.017601,-0.001706,-0.008913,0.012737,0.002623,-0.007686,0.021571,-0.002278,-0.001476,-0.000577,7.7e-05,-0.003758,0.008603,-0.000618,-0.001174,-0.000667,7.3e-05,-0.004423,0.010282,-0.000788,0.015014,0.019182,0.015765,0.023013,0.001587,0.009408,0.001352,0.01122,'5'
-0.002703,0.008043,0.00109,0.003503,-0.005646,0.000259,-0.003852,0.008025,0.001288,0.004344,-0.009085,0.000502,0.000403,-0.000452,-0.000103,0.000994,-0.002113,0.000179,0.00046,-0.000428,-0.000121,0.001094,-0.002787,0.000253,0.008555,0.006649,0.008995,0.010082,0.000615,0.002342,0.00064,0.003004,'5'
-0.001066,-0.001974,0.000109,-0.002005,0.003924,-0.000669,-0.000783,-0.001907,6.6e-05,-0.002697,0.00661,-0.00097,0.000528,-0.003231,-0.000317,-0.001777,0.003087,-0.000299,0.00099,-0.003204,-0.000394,-0.002271,0.005063,-0.000475,0.002246,0.004457,0.002062,0.007205,0.00329,0.003574,0.003376,0.005569,'5'
0.000413,-0.001864,1.5e-05,0.001322,-0.000698,-0.000316,0.000211,-0.001574,-3.7e-05,0.001505,-0.000933,-0.000295,0.000315,2.3e-05,-2e-05,0.000708,-0.000983,7.5e-05,0.000211,7.1e-05,-2.2e-05,0.000894,-0.001605,0.000144,0.001909,0.001528,0.001588,0.001795,0.000316,0.001214,0.000224,0.001843,'2'
0.000179,-0.00448,2.4e-05,-0.004179,0.013287,-0.001737,-0.000395,-0.003961,-5.3e-05,-0.004751,0.016776,-0.001982,-7.5e-05,-0.000844,3e-06,-0.001775,0.004511,-0.000458,-0.000196,-0.00077,-5e-06,-0.002018,0.005712,-0.000544,0.004484,0.014037,0.003981,0.017548,0.000847,0.004869,0.000794,0.006083,'2'
0.00073,-0.004713,5.4e-05,0.00023,9.3e-05,-0.000607,0.000294,-0.004313,-4e-06,0.000658,-0.000383,-0.000552,0.000178,-7.5e-05,1e-05,0.001422,-0.004256,0.000365,0.000222,-0.000114,1.6e-05,0.001745,-0.005535,0.000461,0.00477,0.000656,0.004323,0.000941,0.000193,0.004502,0.00025,0.005822,'2'
-0.005309,-0.005646,0.002275,0.002227,6.5e-05,2.9e-05,-0.004543,-0.003644,0.001916,0.002469,0.000252,3e-05,-0.001285,-0.000198,0.000473,0.000425,-6e-06,0.000135,-0.001029,0.000142,0.000408,0.000385,0.000135,0.000124,0.008077,0.002228,0.006131,0.002482,0.001383,0.000446,0.001116,0.000427,'2'
-0.007772,-0.005701,0.002672,0.001458,-2e-04,0.000174,-0.006657,-0.003503,0.002268,0.001768,0.000307,0.000146,-0.001642,-3.7e-05,0.000264,-0.000512,-0.000177,9.7e-05,-0.001409,9.4e-05,0.000235,-0.000467,3.7e-05,7.7e-05,0.010002,0.001482,0.007857,0.001801,0.001663,0.000551,0.001432,0.000475,'2'
-0.005194,-0.002797,0.002045,0.001599,0.000636,0.000299,-0.004273,-0.001204,0.00175,0.001743,0.001104,0.00027,0.000409,0.000461,-1e-04,2.2e-05,0.000133,2e-05,0.000378,0.000365,-8.2e-05,-4e-06,0.000126,2e-05,0.006243,0.001746,0.004772,0.002081,0.000624,0.000136,0.000532,0.000128,'2'
0.000892,0.000394,0.000142,-0.001638,0.007279,-0.000372,0.000963,0.000379,0.000142,-0.001359,0.007433,-0.000377,0.001963,0.001029,-0.000614,-0.001044,0.002143,-0.000216,0.001689,0.000511,-0.000519,-0.001001,0.002042,-0.000209,0.000985,0.007471,0.001044,0.007566,0.0023,0.002394,0.001839,0.002283,'2'
0.000793,0.001282,0.000244,0.000884,0.001209,0.000236,0.000956,0.001247,0.000243,0.000977,0.001439,0.00023,-3.2e-05,0.000286,3.3e-05,0.000814,-0.001958,0.000196,-2e-06,0.00028,3.3e-05,0.000753,-0.001934,0.000196,0.001527,0.001516,0.00159,0.001754,0.00029,0.00213,0.000282,0.002084,'2'
0.000988,0.000635,-5e-06,-0.001949,0.007615,-0.000375,0.000963,0.000641,-4e-06,-0.001732,0.007618,-0.000382,6.3e-05,-0.000208,-8e-05,-0.000914,0.002066,-0.000197,2e-06,-0.000196,-8e-05,-0.000874,0.001993,-0.000198,0.001174,0.007869,0.001156,0.007822,0.000232,0.002268,0.000211,0.002185,'4'
0.010127,-0.001158,-0.001738,-0.000153,-0.003595,0.000366,0.010722,-0.002657,-0.001565,-0.000312,-0.002797,0.000291,0.001944,-0.000382,-0.000369,0.000382,-0.002385,0.000158,0.002077,-0.000702,-0.000332,0.000302,-0.002216,0.000143,0.01034,0.003617,0.011157,0.002829,0.002016,0.002421,0.002217,0.002241,'4'
0.005379,-0.011835,-0.002043,-0.00178,-0.000973,0.000955,0.0068,-0.013115,-0.001973,0.000892,-0.003578,0.000997,-0.001531,-0.003444,-9.8e-05,-0.000525,0.000846,0.00019,-0.001265,-0.003373,-0.000132,0.000389,-0.000252,0.000228,0.013159,0.002242,0.014904,0.00382,0.00377,0.001013,0.003605,0.000516,'4'
-0.00355,0.006126,0.000884,-0.000429,-0.005814,0.001258,0.001816,0.002356,0.000685,0.002526,-0.008253,0.001388,-0.002791,0.005613,0.000915,0.000422,-0.001513,9.5e-05,-0.001558,0.004835,0.000831,0.000511,-0.001461,0.000122,0.007135,0.005964,0.003053,0.008742,0.006334,0.001573,0.005147,0.001552,'4'
-0.017759,0.011781,0.004577,-0.022847,-0.007557,0.003012,-0.00904,0.009246,0.003952,-0.033329,-0.007141,0.003653,-0.004584,0.001824,0.001191,-0.007232,-0.000562,0.000566,-0.003502,0.002222,0.001054,-0.011566,0.000359,0.000731,0.021797,0.024253,0.013521,0.03428,0.005075,0.007276,0.004279,0.011595,'4'
-0.003654,0.005945,0.005756,-0.023383,0.017192,-0.001851,0.001296,0.006331,0.005303,-0.0318,0.021708,-0.002053,0.00455,-0.001883,0.00038,-0.000173,0.007984,-0.001569,0.003334,-0.00094,0.000436,0.000493,0.009306,-0.001841,0.009045,0.029082,0.00836,0.038558,0.004939,0.008138,0.003491,0.009499,'4'
0.031726,-0.026189,0.002184,-0.007134,0.02728,-0.002738,0.019091,-0.019807,0.00128,-0.010583,0.025604,-0.002223,0.011413,-0.010366,-0.001152,0.005242,0.003254,-0.000286,0.00574,-0.008432,-0.001298,0.006844,0.001257,-5.5e-05,0.041197,0.02833,0.02754,0.027794,0.015461,0.006176,0.010283,0.006959,'4'
0.060991,-0.050104,0.001894,0.010689,0.032341,-0.002105,0.032405,-0.049589,-0.000819,0.018596,0.026392,-0.001543,0.00944,-0.007715,-9.4e-05,0.005749,0.001632,0.000204,0.004295,-0.009607,-0.000677,0.009413,0.000254,0.000219,0.078955,0.034127,0.059244,0.032322,0.012192,0.00598,0.010545,0.009419,'4'
0.064678,-0.049686,-0.001193,0.02086,-1.9e-05,0.001196,0.034581,-0.052231,-0.002903,0.026723,-0.004918,0.002939,0.001152,0.000131,-0.000965,0.003179,-0.010113,0.001032,0.00068,-0.000825,-0.000651,0.00254,-0.009784,0.001401,0.081569,0.020895,0.062708,0.02733,0.001508,0.01065,0.001252,0.010205,'1'
0.025358,-0.051907,-0.000382,0.002022,-0.006976,0.002265,0.013416,-0.05195,-0.002606,-0.007966,-0.019173,0.001645,-0.012684,-0.000716,0.000262,-0.006077,-0.002244,0.000345,-0.006827,9.1e-05,9.6e-05,-0.01119,-0.004598,-0.000417,0.057771,0.007608,0.053718,0.020827,0.012707,0.006487,0.006829,0.012105,'1'
0.000224,-0.040023,-0.002801,0.003899,-0.016972,-0.000513,0.000575,-0.032389,-0.002944,-0.001065,-0.023196,-0.001532,-0.008108,0.003834,-0.00078,0.000606,-0.003225,-0.000896,-0.004142,0.00631,-0.000109,0.002226,-0.001298,-0.001025,0.040121,0.017421,0.032528,0.023271,0.009002,0.003401,0.007549,0.002773,'1'
-0.016172,-0.03543,-0.001995,0.004679,-0.002913,0.000213,-0.002989,-0.01612,-0.001674,-0.004289,-0.0122,-0.001393,-0.005289,0.001481,0.00026,0.000251,0.004535,0.000234,-0.00115,0.005248,0.00041,-0.00104,0.003547,4.5e-05,0.038997,0.005515,0.01648,0.013007,0.005498,0.004548,0.005388,0.003697,'1'
-0.002168,-0.010166,-0.002329,-0.002461,-0.002033,-0.000442,0.00634,-0.007859,-0.000724,-0.001632,0.000451,-0.000402,0.004517,0.00815,-0.000108,-0.002303,0.000284,-0.000211,0.003009,0.002665,0.000306,0.000857,0.004081,0.00032,0.010652,0.003223,0.010123,0.00174,0.009319,0.00233,0.004031,0.004182,'1'
-0.004713,-0.001022,-0.000997,-0.000648,0.007541,0.000242,0.004642,0.000758,0.000636,-0.000673,0.004322,-0.000188,-0.000795,0.002858,0.000416,0.000567,0.002992,0.000214,-0.000531,0.002693,0.000425,3e-04,0.00121,6.7e-05,0.004925,0.007573,0.004746,0.004378,0.002995,0.003052,0.002777,0.001248,'1'
-0.001092,0.011824,0.000373,0.000888,0.011762,-0.000622,9.1e-05,0.003507,0.000527,0.002358,0.006249,0.000298,0.000787,0.002793,0.000298,0.000334,0.000918,-0.000188,-0.000989,0.000597,-2.4e-05,0.000659,0.000419,0.000106,0.01188,0.011812,0.003547,0.006686,0.002917,0.000994,0.001156,0.000788,'1'
-0.000648,0.002087,0.000145,0.01,0.007807,-0.000116,0.000466,0.003524,0.000399,0.012059,0.003707,0.000737,0.000139,-0.003043,-7.1e-05,0.002848,-0.001236,0.000158,0.000117,5e-06,-4e-05,0.003031,-0.000794,0.000137,0.00219,0.012687,0.003577,0.012637,0.003047,0.003108,0.000124,0.003137,'1'
-0.000673,0.002041,-7.9e-05,0.010329,0.007093,-0.000496,0.00032,0.00195,0.000112,0.011398,0.002911,0.000626,-8e-06,-1.5e-05,-7.2e-05,0.000106,-0.00023,-0.000123,-4.7e-05,-0.000508,-9.3e-05,-0.000213,-0.000257,-3.6e-05,0.00215,0.01254,0.00198,0.01178,7.4e-05,0.000281,0.000518,0.000336,'1'
-0.012924,-0.002893,-5.3e-05,-0.008665,-0.00864,-7e-05,-0.006321,0.000235,-0.000332,-0.010378,-0.006804,-0.00078,-0.001976,-0.000796,4e-06,-0.003064,-0.002538,6.9e-05,-0.001071,-0.000277,-7.2e-05,-0.003512,-0.001567,-0.000227,0.013244,0.012237,0.006334,0.012433,0.00213,0.003979,0.001109,0.003852,'1'
0.000925,-0.002786,-0.001342,-0.008585,-0.008906,-4.6e-05,0.004755,-0.002466,-0.001181,-0.010525,-0.006948,-0.000783,0.004467,3.5e-05,-0.000416,2.6e-05,-8.6e-05,8e-06,0.003573,-0.000871,-0.000274,-4.8e-05,-4.7e-05,-1e-06,0.003228,0.01237,0.005485,0.012636,0.004487,9e-05,0.003688,6.7e-05,'1'
-0.01215,-0.00384,0.000192,-0.005108,-0.008015,0.000236,-0.005777,0.000419,-0.000393,-0.003823,-0.005188,-0.000354,-0.004086,-0.000329,0.000479,0.001087,0.000278,8.8e-05,-0.003291,0.000901,0.000246,0.002095,0.00055,0.000134,0.012744,0.009507,0.005806,0.006454,0.004127,0.001125,0.003421,0.00217,'1'
0.000244,2.9e-05,0.000126,2e-04,-0.000338,5.2e-05,0.001014,0.001327,-9.8e-05,0.000216,0.000897,-9.9e-05,0.003998,0.001248,-2.1e-05,0.001712,0.002476,-5.9e-05,0.002191,0.000293,9.5e-05,0.001303,0.001963,8.2e-05,0.000276,0.000397,0.001673,0.000928,0.004189,0.003011,0.002212,0.002357,'1'
-0.015297,-0.000816,0.001722,0.003768,-0.000552,0.000368,-0.011973,0.003478,0.000926,0.007281,0.000916,0.00054,-0.003307,-0.00018,0.00034,0.000759,-4.5e-05,6.7e-05,-0.002763,0.000458,0.000218,0.001503,4e-06,0.000136,0.015415,0.003826,0.012503,0.007358,0.003329,0.000763,0.002809,0.001509,'1'
-3.4e-05,0.000237,8.5e-05,-0.003548,-0.000337,-0.000213,8e-06,0.000266,7.7e-05,-0.00663,-0.00134,-0.000331,0.004923,0.00034,-0.000528,-0.00236,6.9e-05,-0.000188,0.003865,-0.001036,-0.000274,-0.004487,-0.000728,-0.000281,0.000254,0.003571,0.000277,0.006772,0.004963,0.002369,0.004011,0.004554,'1'
8.3e-05,4.1e-05,0.000129,-0.000309,-3.7e-05,0.00012,0.000215,0.000103,0.000105,0.000116,-0.000874,0.000152,3.8e-05,-6.3e-05,1.4e-05,0.001045,9.7e-05,0.000107,6.7e-05,-5.3e-05,9e-06,0.002176,0.00015,0.000156,0.000159,0.000334,0.00026,0.000895,7.5e-05,0.001055,8.6e-05,0.002187,'1'
0.002797,0.003981,-0.000691,-0.003461,0.000866,-5.4e-05,-0.00055,0.000549,0.00012,-0.005385,0.000481,-0.000358,0.000249,0.000361,-7.5e-05,-0.000289,8.3e-05,-1.6e-05,-7e-05,4.1e-05,1e-06,-0.000505,0.000124,-4.7e-05,0.004914,0.003568,0.000787,0.005418,0.000445,0.000301,8.1e-05,0.000522,'1'
0.002932,0.00418,-0.000772,-0.00031,0.000594,0.000267,-0.000699,0.000587,0.000139,0.000837,0.001555,0.000126,8.4e-05,0.000124,-5.1e-05,0.001969,-0.00017,0.000201,-9.3e-05,2.3e-05,1.2e-05,0.003889,0.000671,0.000302,0.005164,0.000721,0.000923,0.00177,0.000158,0.001987,9.7e-05,0.003958,'1'
0.00272,0.004331,-0.000805,-0.000136,0.000586,0.000279,-0.000885,0.000523,0.000149,0.000308,0.001634,8.6e-05,-6.8e-05,4.9e-05,-1.1e-05,5.6e-05,-3e-06,4e-06,-6e-05,-2.1e-05,3e-06,-0.00017,2.6e-05,-1.3e-05,0.005177,0.000663,0.001038,0.001665,8.4e-05,5.6e-05,6.4e-05,0.000173,'1'
0.00272,-0.005787,0.000612,0.001326,-0.000612,0.000428,0.00721,-0.005617,0.000169,0.001874,0.000621,0.000302,0,-0.003264,0.000457,0.000472,-0.000387,4.8e-05,0.002611,-0.00198,7e-06,0.000505,-0.000327,7e-05,0.006423,0.001522,0.009142,0.001997,0.003296,0.000612,0.003277,0.000605,'1'
-0.00277,-0.002554,0.000593,-0.000259,-0.000518,0.000128,0.000755,-0.001617,0.000161,-0.001915,-0.000124,-4.2e-05,-0.001771,0.001043,-6e-06,-0.000511,3e-05,-9.7e-05,-0.002082,0.00129,-3e-06,-0.001222,-0.00024,-0.000111,0.003814,0.000593,0.001791,0.001919,0.002055,0.000521,0.00245,0.00125,'1'
0.003406,-0.00565,0.000297,0.003213,0.000366,0.000464,0.006292,-0.004626,-0.000114,0.005506,-0.002212,0.00068,0.001314,-0.000659,-6.3e-05,0.000739,0.000188,7.2e-05,0.001178,-0.00064,-5.8e-05,0.001579,-0.000444,0.000154,0.006604,0.003267,0.007811,0.005973,0.001471,0.000766,0.001342,0.001647,'1'
-0.00499,0.001458,-9.7e-05,-0.000452,-0.000215,-8e-06,-0.005139,0.002509,-0.000123,-0.000876,-0.001028,1e-05,-0.005247,0.004443,-0.000246,-0.002291,-0.000363,-0.000295,-0.007144,0.004459,-6e-06,-0.003989,0.00074,-0.000419,0.005199,0.000501,0.00572,0.001351,0.00688,0.002338,0.008422,0.004079,'1'
3e-06,-0.000744,-0.000165,-0.000135,-0.000209,5e-06,4.6e-05,-0.000735,-0.000169,-0.000517,-0.001121,2.7e-05,0.001611,-0.00071,-2.2e-05,0.000102,2e-06,4e-06,0.001672,-0.001047,-1.5e-05,0.000116,-3e-05,5e-06,0.000762,0.000249,0.000756,0.001235,0.00176,0.000102,0.001973,0.00012,'1'
-0.007605,0.0037,8.3e-05,-0.001299,-0.0011,-0.000204,-0.007589,0.003703,8.2e-05,-0.001679,-0.000904,-8.1e-05,-0.002454,0.001434,8e-05,-0.000376,-0.000287,-6.7e-05,-0.002463,0.001432,8.1e-05,-0.000375,7e-05,-3.5e-05,0.008458,0.001714,0.008445,0.001909,0.002843,0.000478,0.00285,0.000383,'1'
0.000927,-0.001149,8.5e-05,-0.00059,-0.000298,-6.5e-05,0.000954,-0.001143,8.3e-05,-0.000422,0.000393,-7e-05,0.002752,-0.001564,1e-06,0.000229,0.000259,4.5e-05,0.002756,-0.001563,0,0.000405,0.000418,3e-06,0.001478,0.000664,0.001491,0.000581,0.003166,0.000348,0.003168,0.000583,'1'
0.009763,-0.005114,-0.000392,-0.000444,-0.000591,-4.3e-05,0.009803,-0.005106,-0.000395,-0.000251,0.000278,-4.3e-05,0.002761,-0.001239,-0.000149,4.6e-05,-9.2e-05,7e-06,0.002765,-0.001238,-0.000149,5.4e-05,-3.6e-05,9e-06,0.011029,0.00074,0.01106,0.000377,0.00303,0.000103,0.003034,6.5e-05,'1'
0.002001,-0.002118,7.1e-05,-0.002491,-0.000954,-0.000231,0.001989,-0.001726,7.8e-05,-0.00478,0.00151,-0.000504,-0.001252,0.000483,7.5e-05,-0.00033,-5.9e-05,-3e-05,-0.00126,0.000545,7.6e-05,-0.000731,0.000199,-7.4e-05,0.002915,0.002677,0.002634,0.005038,0.001344,0.000337,0.001375,0.000761,'1'
0.001875,-0.002856,-8.8e-05,0.002955,-0.000573,0.000296,0.001715,-0.001607,-3e-05,0.00501,-0.002221,0.00068,-4.1e-05,-0.000238,-5.1e-05,0.001757,0.000123,0.00017,-8.8e-05,3.8e-05,-3.5e-05,0.003158,-0.001204,0.000382,0.003418,0.003024,0.00235,0.005523,0.000247,0.001769,0.000102,0.003401,'1'
-0.004071,-0.000118,0.00028,0.002603,-0.000286,0.00027,-0.004243,0.001007,0.000325,0.004448,-0.001863,6e-04,-0.001265,0.000582,7.8e-05,-7.5e-05,6.1e-05,-5e-06,-0.001268,0.000556,7.6e-05,-0.00012,7.6e-05,-1.7e-05,0.004082,0.002632,0.004373,0.004859,0.001395,9.7e-05,0.001386,0.000143,'1'
0.000378,5.6e-05,-0.000256,0.002108,0.000175,0.000209,-0.002168,0.001167,-4.2e-05,0.003637,-0.0012,0.00047,0.000473,1.9e-05,-5.7e-05,-5.3e-05,4.9e-05,-7e-06,0.000221,1.7e-05,-3.9e-05,-8.6e-05,7.1e-05,-1.4e-05,0.00046,0.002126,0.002463,0.003859,0.000477,7.2e-05,0.000225,0.000112,'1'
0.003998,-0.00082,-0.000215,0.00029,9.6e-05,6.1e-05,0.001435,-0.000859,-9.1e-05,0.00032,0.000179,6e-05,0.002413,-0.000584,2.8e-05,-0.001212,-5.2e-05,-9.8e-05,0.002402,-0.001351,-3.3e-05,-0.002211,0.000919,-0.000273,0.004087,0.000312,0.001675,0.000372,0.002483,0.001217,0.002756,0.00241,'1'
0.000991,0.000103,6.3e-05,-6.7e-05,0.000309,1.1e-05,0.000825,-0.000458,-6.3e-05,-3.9e-05,0.000422,1.6e-05,-0.000276,8.5e-05,2.5e-05,-3.3e-05,2e-05,-5e-06,-5.6e-05,3.7e-05,3e-06,-3.3e-05,2.2e-05,-4e-06,0.000999,0.000316,0.000946,0.000424,0.00029,3.8e-05,6.7e-05,4e-05,'1'
0.000753,0.000495,0.000208,-0.000196,2.9e-05,3.2e-05,0.000907,-0.000557,6.9e-05,-0.000161,0.000176,3.3e-05,-7.4e-05,0.000122,4.5e-05,-4e-05,-8.7e-05,6e-06,2.5e-05,-3.1e-05,4.1e-05,-3.8e-05,-7.7e-05,5e-06,0.000925,0.000201,0.001066,0.000241,0.00015,9.7e-05,5.8e-05,8.6e-05,'1'
-0.002481,0.000137,0.000458,-0.000153,-0.000143,4e-05,-0.001494,0.001058,9.5e-05,-0.000145,-7.9e-05,3.7e-05,-0.000297,-3.3e-05,2.3e-05,4e-06,-1.6e-05,1e-06,-0.00022,0.000148,2e-06,2e-06,-2.3e-05,0,0.002526,0.000213,0.001834,0.000169,0.000299,1.6e-05,0.000265,2.3e-05,'1'
0.001508,7.3e-05,1.7e-05,-0.001182,-0.000132,-6.2e-05,-2.7e-05,0.000214,5.8e-05,-0.002521,0.000679,-0.000249,0.000511,-8e-06,-5.6e-05,-0.000132,1e-06,-1.3e-05,0.000188,-0.000108,-5e-06,-0.000305,9.7e-05,-3.7e-05,0.00151,0.001191,0.000223,0.002622,0.000515,0.000133,0.000217,0.000322,'1'
-0.000602,-0.001668,0.000435,-0.000523,-0.000173,-2e-06,0.000588,-0.000188,1.3e-05,-0.00076,0.000165,-6.7e-05,-0.001407,-0.001161,0.000279,0.000439,-2.8e-05,4e-05,0.000409,-0.000268,-3e-05,0.001174,-0.000343,0.000121,0.001826,0.000551,0.000617,0.00078,0.001845,0.000442,0.00049,0.001229,'1'
-0.005668,-0.00066,0.000582,-0.00081,0.000131,-6.5e-05,-0.002932,0.001895,1e-06,-0.001055,0.000707,-0.000158,-0.001583,0.000315,4.6e-05,-9e-05,9.5e-05,-2e-05,-0.0011,0.000651,-4e-06,-9.2e-05,0.000169,-2.8e-05,0.005736,0.000823,0.003491,0.00128,0.001615,0.000132,0.001278,0.000195,'1'
0.001802,0.00016,-0.000271,0.00221,-0.00045,0.000241,0.001452,-0.000376,-0.000191,0.005882,-0.002003,0.000642,0.00241,0.000265,-0.000275,0.000974,-0.000187,9.9e-05,0.001414,-0.000732,-6.2e-05,0.002238,-0.000874,0.000258,0.001829,0.002268,0.001511,0.006247,0.00244,0.000997,0.001594,0.002416,'1'
0.007657,0.000861,-0.000931,0.000246,4.6e-05,2.5e-05,0.005047,-0.002867,-0.000262,0.001081,-0.000294,6.7e-05,0.001889,0.000226,-0.000213,-0.000633,0.00016,-7e-05,0.00116,-0.000804,-2.3e-05,-0.001549,0.000552,-0.000185,0.007761,0.000252,0.005811,0.001123,0.001914,0.000657,0.001411,0.001654,'1'
0.00551,0.000547,-0.000575,0.001135,-0.000268,0.000124,0.002713,-0.001826,-5.5e-05,0.001975,-0.000681,0.000111,-0.000692,-0.000101,0.000115,0.000287,-0.000101,3.2e-05,-0.000753,0.000336,6.7e-05,0.000288,-0.000125,1.4e-05,0.005567,0.001172,0.00327,0.002092,0.000709,0.000306,0.000827,0.000314,'1'
-0.009424,-0.00156,0.001053,0.000935,-7.8e-05,5.9e-05,-0.005607,0.003817,9.2e-05,0.001521,-0.000226,1.9e-05,-0.004818,-0.000679,0.000525,-6.4e-05,6.1e-05,-2.1e-05,-0.002684,0.00182,4.8e-05,-0.000146,0.000147,-3e-05,0.00961,0.00094,0.006784,0.001537,0.004894,9.1e-05,0.003243,0.000209,'1'
